5.000000000000000000e-01 2.500000000000000000e-01 1.023000000000000000e+03
5.000000000000000000e-01 5.000000000000000000e-01 1.700000000000000000e+01
5.000000000000000000e-01 7.500000000000000000e-01 4.000000000000000000e+00
6.666699999999999848e-01 8.333000000000000129e-02 1.390000000000000000e+03
6.666699999999999848e-01 3.333300000000000152e-01 1.040000000000000000e+02
6.666699999999999848e-01 5.833300000000000152e-01 2.800000000000000000e+01
6.666699999999999848e-01 7.500000000000000000e-01 3.000000000000000000e+00
6.666699999999999848e-01 8.333300000000000152e-01 2.000000000000000000e+00
6.666699999999999848e-01 1.020829999999999904e+00 1.000000000000000000e+00
7.500000000000000000e-01 0.000000000000000000e+00 1.490000000000000000e+02
7.500000000000000000e-01 5.000000000000000000e-01 1.000000000000000000e+00
1.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+00
1.000000000000000000e+00 2.500000000000000000e-01 9.000000000000000000e+00
1.125000000000000000e+00 1.250000000000000000e-01 3.500000000000000000e+01
1.250000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+01
1.388889999999999958e+00 2.777999999999999914e-02 2.000000000000000000e+00
1.416670000000000096e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.500000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.636360000000000037e+00 2.530000000000000131e-03 3.000000000000000000e+00
